Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Voilerie Tarot,Quai de l'Amiral de la Gravière,,85100,Les Sables-d'Olonne,FR,,,,Tauwerk;Beschläge;Bootszubehör
Uship,Quai de l'Amiral de la Gravière,,85100,Les Sables-d'Olonne,FR,lessables@force-5.fr,+33 2 51 21 14 64,https://www.uship.fr/magasin/force-v-85100-les-sables-d-olonne,Tauwerk;Beschläge;Bootszubehör
Chantier Naval SAS,Quai Philippe Jeantot,2,85100,Les Sables-d'Olonne,FR,,,,Werften
RM Nautisme,Quai Philippe Jeantot,12,85100,Les Sables-d'Olonne,FR,,+33251216233,http://www.rmnautisme.fr/,Tauwerk;Beschläge;Bootszubehör
Gwen Marine,Quai Philippe Jeantot,4,85100,Les Sables-d'Olonne,FR,,+33251203308,https://www.gwenmarine.com/,Tauwerk;Beschläge;Bootszubehör
RC Marine,Rue Bernicot,4,85100,Les Sables-d'Olonne,FR,lso@rc-marine.fr,+33 2 51 32 37 67,,Tauwerk;Beschläge;Bootszubehör
Chris Nautique,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
West Yachting,,,,,FR,,,https://www.west-yachting.com/,Tauwerk;Beschläge;Bootszubehör
Action Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
VanDutch,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Voilerie Cherbourgeoise,,,,,FR,,,https://www.voileriegranvillaise.com/,Segelmacher;Navigation/Instrumente
Axe sail,,,,,FR,,,,Segelmacher
Chantier naval,,,,,FR,,,,Werften;Service/Repair;Kran
Atelier mécanique de la rade,,,,,FR,,,,Motor;Tauwerk;Beschläge;Bootszubehör
Sarl Lomarine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Euroyachting,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Servaux,,,,,FR,,,,Werften
Hyères Espace Plaisance,,,,,FR,,+334 94 38 74 66,,Motor;Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Coutainville Plaisance,,,,,FR,,,,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Tropical Boat Guadeloupe,,,,,FR,,+590 691 28 44 34,https://www.tropical-boat-guadeloupe.com/,Tauwerk;Beschläge;Bootszubehör
BATEAU TIOTO LUCIEN,,,,,FR,,+590 690 50 27 76,https://instagram.com/tioto_excursion?utm_source=qr&igshid=YzU1NGVlODEzOA==,Tauwerk;Beschläge;Hydraulik;Bootszubehör
Cap Ouest La Tremblade,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
AD Nautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Chantiers Navals Bernard,,,,,FR,,,,Werften;Service/Repair;Kran
Yamaha - Ré Plaisance,Rue du Vieux Marais,1,17410,Saint-Martin-de-Ré,FR,contact@bateau-iledere.com,+33 5 46 09 02 44,https://www.bateau-iledere.com/,Motor;Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Nautic Ship,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
BigShip Port Camargue,,,,,FR,portcamargue@bigship.fr,+33 4 66 77 14 33,https://www.bigship.com/reseau/mediterranee-1/port-camargue,Tauwerk;Beschläge;Bootszubehör
Uship Port Camargue (Sun Marine),,,,,FR,,,http://www.sunmarine.fr/,Tauwerk;Beschläge;Bootszubehör
AD Nautic Port Camargue,Zone Technique N°1,,30240,Le grau du Roi,FR,ad-portcamargue@ad-nautic.com,+33 4 66 51 52 52,https://www.ad-nautic.com/magasins/ad-portcamargue.html,Tauwerk;Beschläge;Bootszubehör
PassionBoat,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
SeaNXT,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
French Boat Market,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Exclusive Yachts Riviera,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Beneteau,Rue Frédérick Lemaître,,76600,Le Havre,FR,,,,Tauwerk;Beschläge;Bootszubehör
Accastillage Diffusion,Place Victor Salez,,29100,Douarnenez,FR,iroisead@gmail.com,+33 298742938,,Tauwerk;Beschläge;Bootszubehör
Atelier du littoral,Quai Éric Tabarly,95,34280,La Grande-Motte,FR,,+33 7 68 69 52 98,https://www.atelierdulittoral.com/,Segelmacher
Lecamus,Rue de la Côte d'Ivoire,10,17000,La Rochelle,FR,contacts@lecamus.com,+33 5 46 42 61 28,https://www.lecamus.com/,Werften;Service/Repair;Kran
Axel Méca Services,Rue du Moulin d'Amour,24,17137,Marsilly,FR,axelmecaservices@gmail.com,+33 6 29 50 06 22,,Werften;Service/Repair;Kran
Voiles Doo Bop,,,,,FR,,,,Segelmacher
Chantier Naval Latitude 46,Rue Elie Barreau,20,17000,La Rochelle,FR,,+33 5 46 09 41 79,,Werften;Service/Repair;Kran
Motte Marine,,,,,FR,fmotte@mottemarine.fr,+33 5 46 09 08 02,https://www.mottemarine.fr,Tauwerk;Beschläge;Bootszubehör
Huari Voilerie,,,,,FR,,,https://huari-voiles.fr/,Segelmacher
Marine Sellerie,,,,,FR,annemarinesellerie@cae29.coop,,,Segelmacher;Persenning;Polster/Sattlerei
Les Chantiers De La Baie,,,,,FR,,,,Werften
Voilerie Service,Rue de la Trinquette,20,17000,La Rochelle,FR,,+33 5 46 34 58 23,,Segelmacher
Rivas,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Permibato,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Doc Kite,,,,,FR,,,,Segelmacher
Fil Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Mécanautic 22,,,,,FR,,+33637692386,,Werften
Mulot,Rue des Brassons,21,17390,La Tremblade,FR,,+33 5 46 36 08 89,https://www.mulot.fr/,Werften;Service/Repair;Kran
Captain' Nautic,Porte de la Marina,1,,,FR,,+590 590 213 670,https://captain-nautic.com/,Tauwerk;Beschläge;Bootszubehör
Les Ateliers de Plaisance,,,,,FR,,,,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Actium Yachts,,,,,FR,,+33483574610,https://www.vente-de-voilier.com,Tauwerk;Beschläge;Bootszubehör
Pochon,,,,,FR,,+33494385383,https://pochon-sa.com/,Tauwerk;Beschläge;Bootszubehör
Seanergie Nautic-Uship,Avenue du Docteur Robin,63,83400,Hyères,FR,,+33494577101,https://seanergie-nautic.com/,Tauwerk;Beschläge;Bootszubehör
La Sellerie d'Ys,,,,,FR,,,,Segelmacher;Persenning;Polster/Sattlerei
Loisirs Nautiques - Team Active,,,,,FR,,+33 1 70 82 10 49,https://www.teamactive.fr/nos-sites/ile-de-france/lac-denghien/,Tauwerk;Beschläge;Bootszubehör
Hamm Services,Rue Joseph Cugnot,3,17180,Périgny,FR,,+33 6 73 65 06 87,https://www.hammservices.fr/,Werften;Service/Repair;Kran
Nautic 13 Services,,,,,FR,,,https://www.nautic13-services.fr/,Tauwerk;Beschläge;Bootszubehör
microsailing.fr,,,,,FR,,,,Segelmacher
Wind,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Chantier Nautique Vendée,Rue Nationale,44,85450,Chaillé-les-Marais,FR,chantier.nautique.vendee@gmail.com,+33 2 44 59 63 71,https://www.chantier-nautique-vendee.fr/,Werften;Service/Repair;Kran
MGI Nautic,Avenue de l'Aéroport,1310,83400,Hyères,FR,,,,Tauwerk;Beschläge;Bootszubehör
Chantier Naval Caudard,,,,,FR,,,https://caudard.com/,Werften;Service/Repair;Kran
CMN (Constructions Mécaniques de Normandie),Rue de la Bretonnière,51,50100,Cherbourg-en-Cotentin,FR,,+33 2 33 88 30 00,https://cmn-group.com/,Motor;Werften;Service/Repair;Kran
Piriou Naval Service (PNS),,,,,FR,,,,Werften;Service/Repair;Kran
Chantier du Guip,,,,,FR,,,,Werften
Zone technique,,,,,FR,,,,Werften;Service/Repair;Kran
Atelier de Chantier Naval des Charpentiers de Marine Camarétois,,,,,FR,,,,Werften;Service/Repair;Kran
Stipon,,,,,FR,,,,Werften;Service/Repair;Kran
Jet Marine,Rue des Mouettes,150,29200,Brest,FR,,,,Motor;Tauwerk;Beschläge;Bootszubehör
Brest Marine Services,,,,,FR,,,,Werften
Bernadou,,,,,FR,,,,Werften;Service/Repair;Kran
Locquirec Plaisance,,,,,FR,,,,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Metalu,,,,,FR,,,,Werften;Metallbau
Marine Boat Service,,,,,FR,,,,Motor;Werften;Service/Repair;Kran
Pedro Perez,,,,,FR,,,,Werften;Service/Repair;Kran
Société Coopérative des Marins Pêcheurs,Rue des Médards,189,30240,Le Grau-du-Roi,FR,,+33 4 66 53 17 31,,Tauwerk;Beschläge;Bootszubehör
Nauti-Cap AD-Nautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Carene Service Uship,Avenue Robert Fages,685,34280,La Grande-Motte,FR,,+33 4 67 56 61 86,,Tauwerk;Beschläge;Bootszubehör
Gunboat,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Chemins d'Océans,Rue de l'Industrie,64,34280,La Grande-Motte,FR,,+33467589081,http://www.cheminsdoceans.com/,Tauwerk;Beschläge;Bootszubehör
Voilerie Simonin,,,,,FR,,,,Segelmacher
Parking des Dériveurs,,,,,FR,,,,Werften;Service/Repair;Kran
Établissements Petrignet,Avenue Jeanne d'Arc,215,37700,La Ville-aux-Dames,FR,,+33 2 47 44 47 94,https://www.petrignet.com/,Tauwerk;Beschläge;Bootszubehör
Plaisance & Deux Roues,,,,,FR,,+33 2 31 43 58 83,http://plaisance-2roues.fr,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Chantier Naval Croisicais,,,,,FR,,,,Werften;Service/Repair;Kran;Navigation/Instrumente
Demi Clé,,,,,FR,,,,Segelmacher;Tauwerk;Beschläge;Bootszubehör
Chantier Naval de la Grande Grève,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval de la Baie,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval Ernest Sibiril,,,,,FR,,,,Werften;Service/Repair;Kran
Alain Jézéquel Bateaux en Bois,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval de la Perrotine,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval Brico Nautic,,,,,FR,,,,Werften;Service/Repair;Kran
Alpha Nautic,,,,,FR,,,,Werften;Service/Repair;Kran
Cancale Nautic,,,,,FR,,+33 2 99 89 95 98,,Tauwerk;Beschläge;Bootszubehör
Concept Nautic,,,,,FR,,+332 98 82 24 46,https://www.conceptnautique.com,Motor;Tauwerk;Beschläge;Hydraulik;Bootszubehör
Pro Marine,Rue de la Marine,,56950,Crac'h,FR,,+33 2 97 30 26 26,http://www.promarine-boats.com/,Werften
Chantier Naval de la Plaisance,,,,,FR,,,,Werften;Service/Repair;Kran;Navigation/Instrumente
Evasion Marine,Rue du Commerce,,35430,Saint-Jouan-des-Guérets,FR,,,,Tauwerk;Beschläge;Bootszubehör
Catana,,,,,FR,,,,Werften;Service/Repair;Kran
SECMMI,,,,,FR,,,,Werften;Service/Repair;Kran
Cale Sèche,,,,,FR,,,,Werften;Service/Repair;Kran
Port Inland,,,,,FR,,,,Werften;Service/Repair;Kran
JKR Marine,Rue Edouard Unger,112,,Nouméa,NC,,,,Tauwerk;Beschläge;Bootszubehör
Mercury Services,Rue des Frères Terrasson,6 Bis,,Nouméa,NC,,,,Motor;Tauwerk;Beschläge;Bootszubehör
Chantier Naval de la Perrotine,Rue du Phare,56,17310,Saint-Pierre-d'Oléron,FR,,+33 5 46 47 01 36,cnperrotine.com,Werften;Service/Repair;Kran
Efinor Intervention,Rue des Métiers,586,50110,Cherbourg-en-Cotentin,FR,,+33 2 33 44 64 46,https://www.efinor.com/page-entreprise/interventions,Werften
Serra Marine Stock,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Mysplice,,,,,FR,,,http://mysplice.fr/,Tauwerk;Beschläge;Bootszubehör
JKR Marine,Avenue du Général de Gaulle,109,98800,Nouméa,FR,,,,Werften
Le Comptoir de la Mer,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Alex Marine,Place Félix Boisson,129,,Saint-Pierre,FR,,,,Tauwerk;Beschläge;Bootszubehör
Saint-Samson Plaisance,,,,,FR,st-samson-plaisance@orange.fr,+33296869580,https://www.chantiernavalssp.fr/,Werften;Service/Repair;Kran;Navigation/Instrumente
Bateau École Vernon Sur L'eau,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
CNC - Chantiers Navals de Calvi,,,,,FR,,,,Werften;Service/Repair;Kran
Atelier Fluvial - Slipway,,,,,FR,,,,Werften;Service/Repair;Kran
Meta Chantier Naval,Avenue Édouard Herriot,29,69170,,FR,,+33 4 74 63 13 58,https://meta-yachts.com/,Werften;Service/Repair;Kran
Mare Nostrum Bouées,Chemin de Terron,71 bis,,,FR,contact@marenostrumsarl.com,+33 4 93 97 80 58,https://marenostrum-bouees.fr/,Werften
L'Antre Marine,Chemin des Négadoux,640,83140,Six-Fours-les-Plages,FR,,,,Klimaanlage;Tauwerk;Beschläge;Bootszubehör
Ancienne Cale Sèche,,,,,FR,,,,Werften;Service/Repair;Kran;Navigation/Instrumente
Mecanoya,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Bourry plaisance,,,,,FR,,,,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Loire Nautic Services,,,,,FR,,,https://www.port-a-sec.fr/loire-nautic-services/,Werften;Service/Repair;Kran
COTENTIN NAUTIC,Rue du Pont des Bernes,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Magenco Chantier Naval,,,,,FR,,+33 5 59 52 94 68,https://magenco-fr.jimdo.com/,Tauwerk;Beschläge;Bootszubehör
Chantier Naval Multinautique de Foleux,Zone portuaire de Foleux,36,56130,Nivillac,FR,,,https://multi-nautique.com/,Werften;Service/Repair;Kran
Chantier Naval Rodriguez Group,,,,,FR,,,,Werften;Service/Repair;Kran
Aventure Yachting,Avenue Marcel Dassault,34,33700,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Zone Technique Port de Plaisance,,,,,FR,,,,Werften;Service/Repair;Kran;Navigation/Instrumente
Zone Technique Port de Pêche,,,,,FR,,,,Werften;Service/Repair;Kran
Loch Mer Et Loisirs,,,,,FR,,+33 2 97 33 85 70,,Tauwerk;Beschläge;Bootszubehör
Marine West,,,,,FR,,+33 2 97 33 89 80,http://www.marine-west.com/,Werften;Service/Repair;Kran
CMC ( Chantiers Maritime du Crouesty ),Rue des Lamaneurs,,56640,Arzon,FR,,,,Tauwerk;Beschläge;Bootszubehör
A.M.C (Ateliers Maritimes du Crouesty),Rue des Ramendeurs,31,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Marine Composite,Rue des Calfats,8,,,FR,,,,Werften;Tauwerk;Beschläge;GFK/Composite;Bootszubehör
Shipchandlers,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Voyages Rigaudeau,,,,,FR,,,,Segelmacher
Construction Navale Bordeaux,Quai de Brazza,162,33100,Bordeaux,FR,,,,Werften;Service/Repair;Kran
Cale de Carenage,,,,,FR,,,,Werften;Service/Repair;Kran
Ty Plates,,,,,FR,,,,Werften
Martinez,,,,,FR,,,,Werften;Service/Repair;Kran
Méca Marine 73,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
MC Azur,Avenue Robert Brun,87,83500,La Seyne-sur-Mer,FR,,,,Werften
AEA Marine,Avenue Marcel Berre,54,83500,La Seyne-sur-Mer,FR,,,,Werften
Chantier Naval Olbia,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval de l'Île Napoléon,,,,,FR,,+33 3 89 61 85 30,,Werften;Service/Repair;Kran
Port-Lavigne Hivernage,,,,,FR,acs.44@wanadoo.fr,+33 2 28 00 11 71,https://www.reparation-bateaux-bouguenais.fr/,Werften;Service/Repair;Kran;Navigation/Instrumente
Lyon Nautic,,,,,FR,,,,Werften;Service/Repair;Kran
Alexandre Nautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Chantier Naval Garnier,,,,,FR,,,,Werften;Service/Repair;Kran
L'Aigle Pêcheur,,,,,FR,jf.mornico2@orange.fr,+33 3 84 25 49 31,http://www.aiglepecheur.fr,Tauwerk;Beschläge;Bootszubehör
Voilerie J,,,,,FR,,,,Segelmacher;Tauwerk;Beschläge;Bootszubehör
Chantier Naval du Golfe,,,,,FR,,,,Werften
Chantier Au Fil du Bois,Quai Louis Hais,4,29150,Port-Launay,FR,,,,Werften;Service/Repair;Kran
Arzal Nautique,,,,,FR,,,,Werften
Marinarzal,,,,,FR,,,,Werften
Voilerie sellerie,,,,,FR,,,,Segelmacher;Persenning;Polster/Sattlerei
Aire de Carénage,,,,,FR,,,,Werften;Service/Repair;Kran
West Marine,,,,,FR,,,,Werften;Service/Repair;Kran
TDC Nautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Chantier Naval Allemand,,,,,FR,contact@chantier-allemand.com,+33467942419,http://www.chantier-allemand.com/,Motor;Werften;Service/Repair;Kran
Bassin de Radoub,,,,,FR,,,,Werften;Service/Repair;Kran
Parking à Bateaux - SRB,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval Le Pennec,,,,,FR,,,,Werften;Service/Repair;Kran
Sumalo Nautisme,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier naval de Barriol - Sacha,,,,,FR,,,https://sacha-arles.com/,Werften;Service/Repair;Kran
West Indies Sails,Rue Victor Schoelcher,39,,Gustavia,FR,,+590 590 22 68 12,,Segelmacher
Ville Audrain,,,,,FR,,,,Werften;Service/Repair;Kran
DB Marine,Rue du Lac,,,,FR,,+33 2 96414232,,Werften;Service/Repair;Kran
Chantier Naval de la Landriais,,,,,FR,,+33 2 99 88 56 01,,Werften;Service/Repair;Kran;Navigation/Instrumente
Chantier Naval du Grand Val,,,,,FR,,,https://www.cngrandval.com/,Werften;Service/Repair;Kran
Chantier Naval de Tanet,,,,,FR,,,https://www.cn-tanet.fr/,Werften;Service/Repair;Kran
Lorraine Nautisme,,2,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Jeanneau,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
CAPAC,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval La Cale de Neptune,,,,,FR,,,,Werften;Service/Repair;Kran
Chantiers Navals du Nord Van Praet,,,,,FR,,,,Werften;Service/Repair;Kran
Les Portes de l'Atlantique,Zone sud estuaire Rue du Camp d'Aviation Paimboeuf,,44320,Frossay,FR,,,,Werften;Service/Repair;Kran
Chantier Naval des Dunes,,,,,FR,,,,Werften;Service/Repair;Kran
Navy Classic,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval du Toëno,,,,,FR,,,,Werften;Service/Repair;Kran
Navy Service,,,,,FR,,,,Werften;Service/Repair;Kran
Port Vilaine Maritime,,,,,FR,,,,Werften;Service/Repair;Kran
Centre Technique Fluvial,,20,,,FR,,,,Werften;Service/Repair;Kran
Chantier Héros,Rue Carnot,9 bis,,Nouméa,FR,,,,Werften;Service/Repair;Kran
Port d’hiver Yatching,,,,,FR,,,,Werften;Service/Repair;Kran
Marine Méca Service,Rue Iluric,16,,,FR,,+33 9 54 25 13 40,,Tauwerk;Beschläge;Bootszubehör
Fai Va'a,,,,,FR,,,,Werften
Chantier Nicolas,,,,,FR,,,,Werften
Six Fours plaisance nautisme,Rue du Revest,,83140,Six-Fours les Plages,FR,,,,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Europe Boat trading,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Bénéteau,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier de l'Esclain,,,,,FR,,+33 2 40 43 94 94,https://www.pole-nautique-loire-estuaire.fr/chantier-naval-esclain/plaisance/,Werften;Service/Repair;Kran;Navigation/Instrumente
Cathare Marine,,,,,FR,portlarobine@orange.fr,+33 6 84 52 55 31,https://www.catharemarine.fr,Werften;Service/Repair;Kran
Agence Technique Marine Plaisance,,,,,FR,,+33 298048391,https://www.techniquemarineplaisance.com,Motor;Werften;Service/Repair;Kran;Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Dinard Marine,,,,,FR,,,,Werften;Service/Repair;Kran
Lavandou carénage,,,,,FR,,,,Werften;Service/Repair;Kran
Mer et Nautisme,,,,,FR,,+33 4 95 50 51 74,https://www.www.mer-et-nautisme.fr,Werften;Service/Repair;Kran
Comptoir Nautique,,,,,FR,,,https://www.comptoir-nautique-56.fr/,Tauwerk;Beschläge;Bootszubehör
Pogo Structures,,,,,FR,,+33 2 98 51 94 73,https://www.pogostructures.com/,Werften;Service/Repair;Kran
Privilège marine,,,,,FR,,,,Werften
Golfe Nautic,,,,,FR,,,https://www.golfenautic.com/,Tauwerk;Beschläge;Bootszubehör
Monaco Marine,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier du Guip,Anse de Penhap,,56780,Île-aux-Moines,FR,,+33 2 97 26 33 10,https://chantierduguip.com/,Werften
Aire publique de carénage,,,,,FR,,,,Werften;Service/Repair;Kran
Le Boat,,,,,FR,,,,Werften;Service/Repair;Kran
Accastillage Diffusion,Rue Benoît Frachon,2,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
CDK Technologies,Rue Ingénieur Verrière,34,56100,Lorient,FR,,+33 2 97 87 87 37,https://www.cdk-technologies.com,Werften
Le Bihan Voiles,,,,,FR,,,,Segelmacher
Léman Nautic,Chemin de Songy,759,74140,Sciez,FR,secretariat@leman-nautic.com,+33 450 726 113,https://www.leman-nautic.com/,Motor;Tauwerk;Beschläge;Bootszubehör
Monaco Marine La Seyne-Toulon,,,,,FR,,,https://monacomarine.com,Werften;Service/Repair;Kran
Survitec Group,Route de Chatenet,,17210,Chevanceaux,FR,,,,Werften;Service/Repair;Kran
CSB Marine,,,,,FR,,+33 3 25 92 94 17,https://www.csbmarine.com/,Tauwerk;Beschläge;Bootszubehör
Saint-Vaast Marine,Rue Maréchal Foch,166,50550,Saint-Vaast-la-Hougue,FR,contact@saintvaastmarine.com,+33 2 33 43 90 80,https://www.saintvaastmarine.com/,Tauwerk;Beschläge;Bootszubehör
Massif Marine,Rue des Ramendeurs,8,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Soleil Levant,,,,,FR,soleil.levant83@orange.fr,+33 4 94 95 18 72,,Werften;Service/Repair;Kran
Zone de carénage de Tréboul,,,,,FR,port.de.plaisance@mairie-douarnenez.fr,,,Werften;Service/Repair;Kran
Marinalu Boat Services (MBS),Z.I. Uturaerae,,98735,Uturoa,FR,,+68987227965,https://mbs.marinalu.pf,Tauwerk;Beschläge;Metallbau;Bootszubehör
Marinalu,Z.I. Uturaerae,,98735,Uturoa,FR,,+689 40 66 25 04,https://marinalu.pf,Werften;Metallbau
Port de Chandon,,,,,FR,,,,Werften;Service/Repair;Kran
STRATIMER,Rue de la République,23b,29780,Plouhinec,FR,,+33 2 98 75 01 77,,Werften
Atelier de carénage,,,,,FR,,,,Werften;Service/Repair;Kran
S.E.E. Merré,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval du Rieul,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Marée Haute,,,,,FR,,,,Werften;Service/Repair;Kran
