Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Bootswerft Krieg,Jachtstraße,1,77866.0,Rheinau,DE,,,https://www.bootswerft-krieg.de/,Werften;Service/Repair;Kran
Martin-Werft,Strandbadstraße,25,78315.0,Radolfzell am Bodensee,DE,info@martin-yachten.de,+49 7732 10180,https://www.martin-yachten.de/,Werften;Service/Repair;Kran
mitschiffs Werft,Wendenschloßstraße,366,12557.0,Berlin,DE,werft@mitschiffs.de,+49 30 66639359,https://www.mitschiffs.de/,Werften;Service/Repair;Kran
Yachtausrüster Wendel & Rados,Salinenstraße,21,17489.0,Greifswald,DE,info@yachtausruester.de,+49 3834 771 34 0,https://yachtausruester.de/,Segelmacher
Lux Werft,,,,,DE,,,https://www.lux-werft.de/,Werften;Service/Repair;Kran
Marine Service Brandt GmbH,,,,,DE,,,http://www.marineservicebrandt.de/,Werften;Service/Repair;Kran
Bootswerft Heistracher,,7,83256.0,Chiemsee,DE,,,https://heistracher.de,Werften
Wasserstraßen- und Schifffahrtsamt Oberrhein Außenbezirk Speyer,Im Hafenbecken,2,67346.0,Speyer,DE,,,https://www.wsa-oberrhein.wsv.de/Webs/WSA/Oberrhein/DE/3_Das_WSA/Oberrhein_node.html,Werften;Service/Repair;Kran
Norderwerft,,,,,DE,,,https://www.norderwerft.de,Werften;Service/Repair;Kran
Graf Hardenberg Bootsservice GmbH,,,,,DE,,+49 7732 890604 0,https://grafhardenberg-bootsservice.de/,Werften;Service/Repair;Kran
Bootswerft Paulsen,Lanfermannfähre,112a,45259.0,Essen,DE,,,https://paulsenwerft.de,Werften;Service/Repair;Kran
Inter-Yacht-West,Am Vogelsang,23,50374.0,Erftstadt,DE,j.fesnak@interyachtwest.de,+49 2235 469494,http://www.interyachtwest.de,Tauwerk;Beschläge;Bootszubehör
Europe Marine,Hechtenkaute,1,55257.0,Budenheim,DE,team@europe-marine.com,+49 6139 961500,https://www.europe-marine.com/,Tauwerk;Beschläge;Bootszubehör
Stockmann,Ludwigsluster Straße,10d,19303.0,Dömitz,DE,,,https://www.performance-ribs.de/kontakt,Motor;Tauwerk;Beschläge;Bootszubehör
Bootsservice Fierke,,,,,DE,info@bootsservice-fierke.de,+49 385 512440,https://www.bootsservice-fierke.de/,Werften;Service/Repair;Kran
Bootswerft Modersitzki,,,,,DE,,,http://bootswerft-modersitzki.de,Werften;Service/Repair;Kran
yachthandel24.de,Am Hafen,23b,24376.0,Kappeln,DE,,,https://www.yachthandel24.de/,Tauwerk;Beschläge;Bootszubehör
Wassersport-Moser / Delphin Europe,Im Geißhorn,4,67346.0,Speyer,DE,,,https://www.wassersport-moser.de/,Tauwerk;Beschläge;Bootszubehör
Aquanautic,Hattinger Straße,983b,44879.0,Bochum,DE,,+49 234 490450,https://www.aquanautic.de,Werften
Schiffszubehör Knoll,Bahnhofstraße,13,18246.0,Bützow,DE,,,https://www.ek-marin.de/,Werften;Service/Repair;Kran
Volkswerft Stralsund,,,,,DE,,,https://www.stralsund.de/investoren/volkswerft/,Werften;Service/Repair;Kran
Schöne Aluminiumboote,Ketziner Straße,32d,14476.0,Potsdam,DE,,+49 33208 237690,http://schoene-aluminiumboote.de,Werften;Metallbau
Bootscenter Kiessling,Maybachstraße,3,71686.0,Remseck am Neckar,DE,,,https://www.kiessling-bootscenter.de/,Werften
Augusta Wassersport GmbH,Äußere Industriestraße,11,86316.0,Friedberg,DE,,,http://www.augusta-wassersport.com,Tauwerk;Beschläge;Bootszubehör
Boots-Verkaufs-Steg,,,,,DE,,+49398232660,https://www.mein-boot.eu,Tauwerk;Beschläge;Bootszubehör
Boot + Zweirad,Störfischerstraße,1,25524.0,Itzehoe,DE,,+49 4821 72277,https://www.wassersport-profi.de,Tauwerk;Beschläge;Bootszubehör
Haase-Segel,Gneversdorfer Weg,9,23570.0,Lübeck,DE,info@haase-segel.de,+49 4502 2038,http://www.haase-segel.de,Segelmacher
Bootswerkstatt Lauchringen Alfred Frank,Riedstraße,4,79787.0,Lauchringen,DE,info@service-frank.de,+49 7741 9670688,https://www.service-frank.de/,Werften;Service/Repair;Kran
Der Skipper Markt,Marienhofweg,129,25813.0,Husum,DE,,,http://www.der-skipper-markt.de,Tauwerk;Beschläge;Bootszubehör
Xylon-Werk,Kalthorststraße,100,68307.0,Mannheim,DE,,,http://www.xylon-werk-mannheim.de,Motor;Werften;Service/Repair;Kran
Kötter Werft GmbH,Industriestraße,2,49733.0,Haren (Ems),DE,info@koetter-werft.de,+49 5932 71033,https://www.koetter-werft.com,Werften;Service/Repair;Kran
Linssen Service Point,,,,,DE,info@linssen-service-point.de,+49 3307 4218043,http://www.linssen-service-point.de,Werften;Service/Repair;Kran
Gade-Boote Kunststofftechnik,Eilendorfer Straße,153,52078.0,Aachen,DE,info@gade-boote.de,+49 241 562028,https://www.gade-boote.de/,Werften
Bootshaus Wachau,Bornaer Chaussee,44,,Markkleeberg,DE,herold@bootshaus-wachau.de,+49 34297 13266,https://www.bootshaus-wachau.de,Tauwerk;Beschläge;Bootszubehör
Paradise Nautic GmbH & Co. KG,Nobelstraße,5,32051.0,Herford,DE,,,https://paradise-nautic.de/,Tauwerk;Beschläge;Bootszubehör
Lee Sails GmbH,Kauslundhof,6,24943.0,Flensburg,DE,info@leesails.net,+49 461 8405210,https://www.leesails.de/,Segelmacher
Bootswerft Kaufmann,Maaraue,42,55246.0,Mainz,DE,bootswerft@t-online.de,+49 6134 22539,http://www.bootswerft-kaufmann.de,Motor;Werften;Service/Repair;Kran
Werft Rambeck,Schiffbauerweg,4,82319.0,Starnberg,DE,,+49 8151 90077-0,https://www.rambeck.de/,Werften;Service/Repair;Kran;Hydraulik
Bootswerft Winkler,Lesumbroker Landstraße,191,28719.0,,DE,,,http://www.bootswerft-winkler.de/,Werften;Service/Repair;Kran
SET Schiffbau Werft Genthin,Bergzower Straße,32,39307.0,Genthin,DE,info@set-schiffbau.de,+49 3933 9076,https://www.set-schiffbau.de,Werften;Service/Repair;Kran
Thomas Bergner Bootsbau,Industriestraße,30,24610.0,Trappenkamp,DE,bergner-bootsbau@t-online.de,,http://www.bergner-bootsbau.de/,Werften;Service/Repair;Kran
Segelclub Blockland e.V.,,,,,DE,,,https://sc-blockland.de/,Werften;Service/Repair;Kran;Beschläge
Bootsservice Rörig,,,,,DE,,+49 261 401672,https://www.bootsservice-roerig.de/,Werften;Service/Repair;Kran
Bootscenter Müritz,Plauer Straße,5,17207.0,Röbel/Müritz,DE,,,https://www.bootscenter-mueritz.de,Tauwerk;Beschläge;Bootszubehör
Hilgers Yachting,Max-Planck-Straße,2-5,50374.0,Erftstadt,DE,hilgers-yachting@t-online.de,+49 2166 390375,http://www.hilgers-yachting.de,Tauwerk;Beschläge;Bootszubehör
Wieker Boote GmbH,Am Hafen,1,18556.0,Wiek,DE,info@wiekerboote.de,+4938391 70 462,https://www.wiekerboote.de/,Werften;Service/Repair;Kran
DAVIDSWERFT,Am Stau,3,23568.0,Lübeck,DE,info@davidswerft.de,+49 4542 9958243,https://www.davidswerft.de,Werften;Service/Repair;Kran
Obereider-Yachtservice,,,,,DE,info@obereider-yachtservice.de,+49 4331 4349090,https://www.obereider-yachtservice.de/,Werften;Service/Repair;Kran
Flyer Catamarans,Gewerbegebiet,2.0,83139.0,Söchtenau,DE,office@flyer-cat.de,+49 8053 798888,https://flyer-cat.de,Werften
M.u.H. von der Linden GmbH,An der Windmühle,2.0,46483.0,Wesel,DE,,,https://www.vonderlinden.de,Werften
NormanBootsbau,Nuthedamm,33.0,14478.0,Potsdam,DE,info@normanbootsbau.de,+49 176 311 48236,https://normanbootsbau.de/,Motor;Werften
Yacht & Technik,Pullacher Straße,10.0,83358.0,Seeon-Seebruck,DE,,+49 8667 8769990,https://yacht-technik.jimdofree.com/,Tauwerk;Beschläge;Bootszubehör
Werft Malz GmbH,An der Schleuse,7.0,16515.0,Oranienburg,DE,,,http://www.werft-malz.de,Werften;Service/Repair;Kran
Neptun Yachten GmbH,Dieselstraße,8.0,33378.0,Rheda-Wiedenbrück,DE,,,https://www.neptun-yachten.de,Werften
Trailerboats Fritsch,Industriestraße,11.0,86919.0,Utting am Ammersee,DE,,+49 8806 7474,https://www.trailerboats.de/,Tauwerk;Beschläge;Trailer/Transport;Bootszubehör
Fritz Bootsmotoren,Robert-Bosch-Straße,1.0,25335.0,Elmshorn,DE,,,http://www.fritz-bootsmotoren.de,Motor;Tauwerk;Beschläge;Bootszubehör
:cs2 segelmacherei,Gildeweg,2.0,46562.0,Voerde (Niederrhein),DE,segeln@cs-zwei.de,+49 2855 306640,http://www.cs-zwei.de/,Segelmacher
Ekü-Sport,Josef-Ressel-Straße,1.0,29358.0,Eicklingen,DE,,+49 5144 6988900,https://www.ekue-sport.de,Tauwerk;Beschläge;Bootszubehör
B&A Innovationen,Kranzweiherweg,24.0,53489.0,Sinzig,DE,info@solutions-seller.de,+49 2642 9515991,https://solutions-seller.de,Motor;Tauwerk;Beschläge;Bootszubehör
Poucher Boote GmbH,Poucher Hauptstraße,105.0,6774.0,Muldestausee,DE,,,https://poucherfaltboot.de/,Tauwerk;Beschläge;Bootszubehör
Schiffswerft Bolle Derben,Schiffswerft,5.0,39317.0,Elbe-Parey,DE,info@schiffswerft-bolle.de,+49 39349 94590,https://schiffswerft-bolle.de,Werften;Service/Repair;Kran
Bootswerft Reiners,Lesumbroker Landstraße,139.0,28719.0,Bremen,DE,,+49 172 4295622,https://www.bootswerft-reiners.de/,Werften;Service/Repair;Kran
SieBroTec GmbH,Dubenhorst,27.0,25474.0,Ellerbek,DE,,+49 4101 8392800,https://www.banana-boot.de/,Werften
Yachtclub Untermain Winterlager,,,,,DE,,,https://ycu-raunheim.de/,Werften;Service/Repair;Kran
Müller Raumtex,Hofäckerstraße,2,88697.0,Bermatingen,DE,info@mueller-raumtex.de,+497544 5210,https://www.mueller-raumtex.de/,Segelmacher
M & P Jachtwerft Paulsen,Lange Straße,70,24399.0,Arnis,DE,,+49 4642 4817,https://www.mp-jachtwerft.de/,Werften;Service/Repair;Kran
Gründl Bootsimport,Nordring,1,25474.0,Bönningstedt,DE,,+49 40 55 50 54 0,https://www.gruendl.de/,Kran;Tauwerk;Beschläge;Bootszubehör
Bootswerft Maleika,Am Hohentorshafen,2,28197.0,Bremen,DE,,+49 421 848687,https://www.bootswerft-maleika.de/,Werften;Service/Repair;Kran
Schiffswerft Diedrich,,,,,DE,,,https://www.schiffswerft-diedrich.de/,Werften;Service/Repair;Kran
Bootswerft Marchot,Alter Tornow,1,14473.0,Potsdam,DE,bootswerftmarchotpotsdam@gmail.com,+49 331 280 0383,https://www.bootswerft-marchot.com/,Werften;Service/Repair;Kran
RITZDORF Schiffs- u. Industrietechnik GmbH,,,,,DE,,,http://www.ritzdorf-schiffstechnik.de/werft.php,Werften;Service/Repair;Kran
GFK Service Nord,Ahornring,8c,18184.0,Roggentin,DE,info@gfkservice-nord.de,+49 172 3136868,https://www.gfkservice-nord.de/,Werften;GFK/Composite
Yachtwerft Lütje GmbH,Kaltehofe-Hinterdeich,5-7,,,DE,,,https://www.luetje-yachts.com/,Werften;Service/Repair;Kran
Reber GmbH,Weberschlag,13,92729.0,Weiherhammer,DE,info@kb-reber.de,+49 9605 922070,https://www.kb-reber.de/,Rigg;Tauwerk;Beschläge
Wehrenbrecht,Volmarsteinweg,17,59494.0,Soest,DE,info@bootswerft-wehrenbrecht.de,+49 160 92389278,https://bootswerft-wehrenbrecht.de/,Tauwerk;Beschläge;Bootszubehör
Surfschule Bauer,Grunaer Weg,,4463.0,Großpösna,DE,,+49 34206 78313,http://www.surfschule-leipzig.de/,Tauwerk;Beschläge;Bootszubehör
Sucks-Bootsmotoren-Service,,,,,DE,info@sucks-bootsmotoren.de,+49 40 76758600,http://sucks-bootsmotoren.de/,Motor;Werften;Service/Repair;Kran
Haus & Boot Manufaktur,Niels-Bohr-Straße,20,39106.0,Magdeburg,DE,,+49 391 50549846,https://hausundboot.info/,Motor;Werften;Service/Repair;Kran
Mobilerbootsbau,Wichmannsdorfer Straße,4E,17268.0,Boitzenburger Land,DE,info@mobilerbootsbau.de,+49 176 24251190,https://www.mobilerbootsbau.de/,Werften
Bootsbau Bourjau,Birklück,2,24999.0,Wees,DE,info@bootsbau-bourjau.de,+49 176 30486477,https://bootsbau-bourjau.de/,Werften
Schiffswerft Hermann Barthel,Hauptstraße,123,39317.0,Elbe-Parey,DE,info@barthel-werft.de,+49 39349 258,https://www.barthel-werft.de,Motor;Werften;Service/Repair;Kran
LÖFFLER,Am Dolmen,3,25494.0,Borstel-Hohenraden,DE,info@loefflermarine.de,+49 4101 5868050,https://www.loefflermarine.de/,Werften
SET Schiffbau- und Entwicklungsgesellschaft Tangermünde,Carlbau,7B,39590.0,Tangermünde,DE,mail@set-schiffbau.de,+49 39322 9930,https://www.set-schiffbau.de/,Werften;Service/Repair;Kran
Dross Boote GmbH,Sonnenallee,7,15757.0,Halbe,DE,,+4933765949748,https://dross-boote.com,Tauwerk;Beschläge;Bootszubehör
WERFT GRELL,Am Fischereihafen,10,23568.0,Lübeck,DE,,+49 451 690123,https://www.werft-grell.de,Werften;Service/Repair;Kran;Sanitär
HEIUKI,,,,,DE,,,https://app.heiuki.com/de,Tauwerk;Beschläge;Bootszubehör
Bootswerft Freest,Dorfstraße,21,17440.0,Kröslin,DE,info@bootswerft-freest.com,+49 38370 25748,http://www.bootswerft-freest.de/,Werften;Service/Repair;Kran
SEEBOOTECH,August-Bebel-Straße,45,17213.0,Malchow,DE,,+49 39932 14870,https://www.seebootech.de/,Motor;Werften;Service/Repair;Kran;Elektrik/Elektronik;Navigation/Instrumente;Trailer/Transport
Peters Werft,Am Hafen,6,25599.0,Wewelsfleth,DE,info@peters-werft.de,+49 4829 710,https://www.peters-werft.de,Werften;Service/Repair;Kran
Meyer-Werft,,,,,DE,,,https://www.meyerwerft.de/,Werften;Service/Repair;Kran
Chantier Naval Rousseau,,,,,FR,contact@ets-rousseau.fr,+33 1 60 70 52 87,http://www.chantier-naval-rousseau.fr/,Werften;Service/Repair;Kran
Chantier L'atelier Fluvial,,,,,FR,,,http://www.atelier-fluvial.com/,Werften
AD Nautic,Quai Philippe Jeantot,1.0,85100.0,Les Sables-d'Olonne,FR,ad-sablesdolonne@ad-nautic.com,+33 2 51 32 30 24,https://www.ad-nautic.com/magasins/ad-sablesdolonne.html,Tauwerk;Beschläge;Bootszubehör
CPC Chantier Naval,,,,,FR,,,https://www.bateau.fr/chantier-naval/,Werften;Service/Repair;Kran
Limousin Marine,Route du Port Despointes,70.0,98800.0,Nouméa,FR,,+687 27 41 86,https://www.limousin-marine.nc/,Werften;Service/Repair;Kran
Établissements Didier,Route d'Épinal,309.0,88400.0,Gérardmer,FR,,+33 3 29 60 90 42,https://accumot-ets-didier.com,Tauwerk;Beschläge;Bootszubehör
West Marina,,,,,FR,,+33130990101,http://westmarina.fr,Werften;Service/Repair;Kran
Société Francilienne de Mécanique Navale et Industrielle,,,,,FR,contact@sfmni.com,+33139746393,https://sfmni.com/,Werften;Service/Repair;Kran
L'espadon,,,,,FR,,+33 4 27 50 10 98,https://www.magasin-peche-frontignan.com/,Werften
Argeles Motor Yacht,ZAC PORT ARGELES,,66700.0,Argelès-sur-Mer,FR,argeles.motor.yacht@gmail.com,+33 9 67 20 81 02,https://www.argelesmotoryacht.com,Motor;Werften
Y-Luxe,ZONE TECHNIQUE N 2 PORT CAMARGUE,,30240.0,Le Grau-du-Roi,FR,jean30250@gmail.com,+33 7 62 00 96 11,https://www.y-luxe.com/,Werften
Accastillage Diffusion,Rue Augustin Normand,120.0,76600.0,Le Havre,FR,ad-lehavre@ad-nautic.com,+33 2 35 43 43 62,https://www.ad-nautic.com/magasins/ad-lehavre.html,Tauwerk;Beschläge;Bootszubehör
Allures Yachting,Rue de la Pyrotechnie,420.0,50110.0,,FR,,+33 2 33 43 22 20,http://www.allures.fr,Werften
Parking du Pin,,,,,FR,commercial@parkingdupin.com,+33 4 94 95 58 50,https://www.parkingdupin.com,Werften;Service/Repair;Kran
ARTIMON,,5.0,66750.0,Saint Cyprien,FR,stockage@aal66.com,+33468215817,https://www.google.com/maps?cid=707255820572613367,Werften;Service/Repair;Kran
Comptoir de Loctudy,,,,,FR,,+33 2 98 66 50 70,https://www.comptoirdeloctudy.fr/,Tauwerk;Beschläge;Bootszubehör
Comptoir Maritime Basque,Rue des Orangers,,64700,,FR,info@allopeche.fr,+33 5 59 20 22 14,https://allopeche.fr/,Tauwerk;Beschläge;Bootszubehör
Nauti Boy,Avenue du Général de Gaulle,,33950;33970,Lège-Cap-Ferret,FR,,,http://www.nauti-boy.fr/,Werften;Service/Repair;Kran
NaviOuest,,,,,FR,,+33 2 98331212,https://www.naviouest.fr/,Tauwerk;Beschläge;Bootszubehör
Socarenam,,,,,FR,,+33391891849,https://socarenam.com/fr/,Werften;Service/Repair;Kran
Yucca Voiles,Rue des Mouettes,100.0,29200,Brest,FR,,,http://www.yucca-voiles.com/,Werften
MyNautico,,,,,FR,info@mynautico.com,+33 4 67 21 85 69,https://www.mynautico.com/,Werften;Service/Repair;Kran
Alphaver,AVENUE CHATEAUBRIAND,3.0,78250,MEZY-SUR-SEINE,FR,,,https://www.alphaver.com/,Tauwerk;Beschläge;Bootszubehör
Découverte de la Sarre en barques,,,,,FR,,,https://www.alsace-bossue.net/decouvrir/incontournables1.html?titre=decouverte-de-la-sarre-en-barques&fiche=270003314,Werften;Service/Repair;Kran
Logonna Marine,,,,,FR,,,http://www.logonna-marine.com,Werften;Service/Repair;Kran
Passion Nautic Club,Quai des Cabestans,13.0,,,FR,,+33 6 71 11 52 55,http://www.passion-nautic-club.com,Tauwerk;Beschläge;Bootszubehör
Chantier Naval Trapani,Quai des Moulins,,13260.0,Cassis,FR,contact@chantiernavaltrapani.fr,+33 4 42 01 70 40,https://www.chantiernavaltrapani.fr/,Werften;Tauwerk;Beschläge;Bootszubehör
Flagler Sailing,,,,,FR,,,https://www.flagler-sailing.com/fr/,Tauwerk;Beschläge;Bootszubehör
Pôle Nautique Estuaire Loire,Quai du Cordon Bleu,,44100.0,Nantes,FR,,+33 2 40 43 94 94,https://www.pole-nautique-loire-estuaire.fr,Werften;Service/Repair;Kran
Sellerie Nautique,,,,,FR,contact@sellerie-nautique.com,+33 2 97 46 11 87,https://www.sellerie-nautique.com/,Persenning;Polster/Sattlerei;Tauwerk;Beschläge;Bootszubehör
Espace Tourville Chantier de Construction du Jean-Bart,,,,,FR,,,http://www.tourville.asso.fr/,Werften;Service/Repair;Kran
Boatique,Rue du Colonel Gillon,26.0,92120.0,,FR,boatique92@gmail.com,+33 950721516,http://www.boatique.fr/,Tauwerk;Beschläge;Bootszubehör
Mack Bretagne,Avenue des Peupliers,25.0,35510.0,Cesson-Sévigné,FR,,+33 2 99 83 46 00,https://www.mack-kayak.com/,Tauwerk;Beschläge;Bootszubehör
Port des Eaux Blanches,Avenue des Eaux Blanches,1179.0,34200.0,Sète,FR,infos@portasec.com,,https://portasec.com/,Werften;Service/Repair;Kran
West Boat,,,35520.0,La Mézière,FR,,+33 6 89 48 10 33,https://www.westboat.net/,Tauwerk;Beschläge;Bootszubehör
M&S Marine,Mas de Nicol,,34400.0,Lunel,FR,chloedaufes@hotmail.fr,+33 4 67 71 81 43,https://ms-marine.fr/,Tauwerk;Beschläge;Bootszubehör
poli marine,,,,,FR,,,https://www.poli-marine.com,Tauwerk;Beschläge;Bootszubehör
Gwen Marine,Rue de la Scierie,9.0,17000.0,La Rochelle,FR,gwen.marinelr@orange.fr,+33 5 46 41 68 41,https://www.gwenmarine.com/,Tauwerk;Beschläge;Bootszubehör
Corsil - Administratif et ateliers,,,,,FR,,,https://www.corsil.com/,Tauwerk;Beschläge;Bootszubehör
Naut’Iroise Services,,,,,FR,,,https://nautiroise.fr,Werften;Service/Repair;Kran
Cras Nautique,Rue de Kerpalud,,22500.0,Paimpol,FR,,+33 2 96 20 44 88,https://www.cras-nautique.fr/,Tauwerk;Beschläge;Bootszubehör
Breiz Marine,Rue Pierre Loti,4.0,22500.0,Paimpol,FR,,+33296220029,https://www.breiz-marine.com/,Tauwerk;Beschläge;Bootszubehör
Mercury Center Vannes,Rue Denis Papin,,56450.0,Theix-Noyalo,FR,,+33297542375,http://atlanticpassionvannes.com/,Motor;Tauwerk;Beschläge;Bootszubehör
Belon Marine Loisirs,Kerancalvez,,29350.0,Moëlan-sur-Mer,FR,,+33298710643,https://www.mareehaute.fr/,Tauwerk;Beschläge;Bootszubehör
Sammy Marine,Quai Georges Pompidou,438.0,34280.0,La Grande-Motte,FR,info@sammymarine.com,+33 9 73 25 75 20,https://www.sammymarine.fr/,Tauwerk;Beschläge;Bootszubehör
Cap Océan,Quai Georges Pompidou,214.0,34280.0,La Grande-Motte,FR,lagrandemotte@cap-ocean.fr,+33 4 67 29 14 56,https://www.cap-ocean.fr/agence/grande-motte,Tauwerk;Beschläge;Bootszubehör
Fluvialys,Quai de la Marine,26,59890.0,Deûlémont,FR,fluvialys@hotmail.com,+33 3 59 82 87 00,https://www.fluvialys.fr/,Tauwerk;Beschläge;Bootszubehör
Le Grand Large,,,,,FR,info@jeanneau-capdagde.com,+33 4 67 26 79 53,https://www.jeanneau-capdagde.com/,Tauwerk;Beschläge;Bootszubehör
Les Pieds Au Sec,Quai de l'Estuaire,40,17120.0,Mortagne-Sur-Gironde,FR,,,http://www.port-a-sec-17.com/,Werften;Service/Repair;Kran
Le Mans Loisirs Nautiques,,,,,FR,,,https://www.le-mans-loisirs.com/,Motor;Tauwerk;Beschläge;Bootszubehör
Bazmarine,,,,,FR,,,https://www.bazmarine.com/,Tauwerk;Beschläge;Bootszubehör
Tudy marine,,,,,FR,,+33 2 98 56 74 59,http://www.tudymarine.com,Tauwerk;Beschläge;Bootszubehör
Véga Voiles,Rue des Médards,279,30240.0,Le Grau-du-Roi,FR,,+33 4 66 53 19 90,http://www.vegavoiles.com,Tauwerk;Beschläge;Bootszubehör
Latitude 50,,,,,FR,contact2016@latitude50.com,,http://latitude50.com/,Tauwerk;Beschläge;Bootszubehör
Precia Molen Service,Rue Pierre Daveau,2,29300.0,Quimperlé,FR,,+33298393834,https://fr.preciamolen.com/,Tauwerk;Beschläge;Bootszubehör
Esprit Nautic,Quai Marillac,35 bis,17000.0,La Rochelle,FR,,+33 5 46 52 53 28; +33 6 12 33 14 87,https://www.esprit-nautic.com,Werften;Service/Repair;Kran
Nautisub,Rue Charles Blound,,76200.0,Dieppe,FR,,+33 2 77 64 57 80,https://www.nautisub.fr/,Tauwerk;Beschläge;Bootszubehör
Manche Industrie Marine,Rue Charles Blound,19,76200.0,Dieppe,FR,,+33 2 32 90 56 00,https://www.mim-dieppe.com/,Motor;Werften
Corderie Voilerie de l'Atlantique,,,,,FR,,+33 5 56 43 19 61,https://www.corderie-voilerie-atlantique.fr/,Tauwerk;Beschläge;Bootszubehör
Mairé Marine,,,,,FR,,,https://maire-marine.com/,Werften
Sicomin,,,,,FR,tom.kerriou@sicomin.com,+33298873652,https://www.sicomin.com/,Werften;Farben/Pflege;GFK/Composite
Iroise Gréement,,,,,FR,,+33 2 98 44 70 61,https://www.iroise-greement.fr/,Werften;Service/Repair;Kran
Incidence Sails,Rue Alain Colas,520.0,29200.0,Brest,FR,,+33 2 98 44 79 80,https://www.incidence-sails.com,Segelmacher
Ouest Sécurité Marine,Rue Alphonse Rio,2.0,56100.0,Lorient,FR,,+33297508763,https://ouestsecuritemarine.com/,Tauwerk;Beschläge;Bootszubehör
Selden,,,,,FR,,,https://www.seldenmast.com/,Rigg;Tauwerk;Beschläge;Bootszubehör
Ettore Yachting,,,,,FR,magasin@ettore-yachting.com,+33 4 66 51 33 11,https://www.ettore-yachting.com,Tauwerk;Beschläge;Bootszubehör
Assistance Marine Technique,,,30240.0,Le Grau-du-Roi,FR,,+33 4 66 51 62 00,https://www.amt-30.com/,Tauwerk;Beschläge;Bootszubehör
Delta Voiles,,,,,FR,ferrari@deltavolles.com,+33 4 66 73 39 69,https://www.deltavoiles.com/,Tauwerk;Beschläge;Bootszubehör
Sillage,,,,,FR,alain@sillage-nautisme.com,+33 4 66 53 33 58,http://www.sillage-nautisme.com,Tauwerk;Beschläge;Bootszubehör
REGINA PLAISANCE,La Croix Rouge,,22430.0,Erquy,FR,,,https://www.reginaplaisance.com/,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Mariposa Évasion,,,,,FR,,+590 690 06 99 59,https://www.mariposa-evasion.com/,Tauwerk;Beschläge;Bootszubehör
Armor Meca Boat,Rue du Commandant Charcot,3.0,56670.0,Riantec,FR,,+33297811785,https://www.armor-meca-boat.com/,Tauwerk;Beschläge;Bootszubehör
Captain'Nautic,Impasse Émile Dessout ZI Jarry,,,,FR,,0590350863,https://www.nautisme-guadeloupe-lpa.fr/,Tauwerk;Beschläge;Bootszubehör
Teck-inox,Rue du Tourmentin,34.0,,,FR,contact@tech-inox.com,+33 5 46 44 03 84,https://www.teck-inox.com/,Tauwerk;Beschläge;Metallbau;Bootszubehör
Catway,Rue du Tourmentin,8.0,,,FR,,+33 5 46 07 70 10,https://www.catway.fr/,Tauwerk;Beschläge;Bootszubehör
Select Yacht,Quai Marillac,29.0,,,FR,,+33772516156,https://www.select-yacht.com/,Tauwerk;Beschläge;Bootszubehör
Mécanique plaisance,Quai Marillac,17.0,,,FR,,+33 5 46 50 64 68,https://www.mecanique-plaisance17.fr/,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Larocque Yachting,Quai Marillac,31.0,,,FR,contact@larocque-yachting.com,+33 5 46 52 34 65,https://larocque-yachting.com/,Tauwerk;Beschläge;Bootszubehör
Dimension polyant,,,,,FR,,,https://dimension-polyant.com,Segelmacher
Constructions Mécaniques de Normandie (CMN),,,,,FR,,+33 2 33 88 30 00,https://www.cmn-group.com/fr/,Motor;Werften;Service/Repair;Kran
Blue Lagoon Excursion,,,,,FR,,+590 690 34 99 69,https://www.guadeloupe-excursion.com/,Tauwerk;Beschläge;Bootszubehör
Nautic Auto Caraïbes,Rue Zénobe Gramme,,,,FR,,+594 594 32 50 65,https://www.nautic-auto-caraibes.com,Tauwerk;Beschläge;Bootszubehör
Cap Ouest,,,,,FR,,,https://capouestatlantique.fr/,Tauwerk;Beschläge;Bootszubehör
Le Pass Partout - Promenade En Mer À Porto,,,,,FR,,+33 6 29 47 10 00,https://lepasspartout.com,Rigg;Tauwerk;Beschläge;Bootszubehör
Technique gréement,Impasse du Bout,4.0,56470.0,La Trinité-sur-Mer,FR,,,https://www.technique-greement.com,Tauwerk;Beschläge;Bootszubehör
Atelier Câbles,ZA de Kerran,44.0,56740.0,Locmariaquer,FR,,,https://ateliercables.fr/,Tauwerk;Beschläge;Bootszubehör
Bretagne Nautisme,Rue Sous-Marin Venus,18.0,56100.0,Lorient,FR,,+33297869392,https://www.bretagne-nautisme.com/,Tauwerk;Beschläge;Bootszubehör
Piriou - P.N.S Lorient,Rue Ingénieur Verrière,,56100.0,Lorient,FR,,+33 2 97 76 87 58,https://www.piriou.com/implantations/p-n-s-lorient/,Werften
Lelu Marine,,,,,FR,,+33297370624,https://www.lelu-marine.fr/,Tauwerk;Beschläge;Bootszubehör
Saint-Cyr Marine,,,,,FR,,,https://saintcyr-marine.com/,Tauwerk;Beschläge;Bootszubehör
Aqua Boat 83,,,,,FR,infos@aquaboat83.com,+33 4 94 35 48 05,https://aquaboat83.com/,Tauwerk;Beschläge;Bootszubehör
Mekong Packrafts,,,,,FR,,+337 62 75 95 81,https://www.mekongpackraft.com,Werften
